Passage,Summary,Style
"부총리겸기획재정부장관 유일호] ""아직 보지는 못했습니다.  보도록 하겠습니다.""
이종구 위원] ""여기 보면 경제계에서 내놓은 제언을 요약하면 ‘경제 재도약의 3대 틀이다’ 이렇게 해 가지고 ‘공정사회의 틀’ 그래서 ‘경제주체 상호 간의 신뢰 회복’ ‘기업의 지배구조 개선’ ‘고용의 이중구조 해소’ 이런 것을 내세우고 있고요. ‘시장경제의 틀’ 그래서 ‘정부 역할의 재정립’ ‘혁신 기반 재구축’ ‘서비스산업 발전’ 세 번째로 ‘미래 번영의 틀’ 이렇게 해서 ‘성장과 복지의 선순환’ ‘교육 혁신’ ‘인구 충격에의 선제적 대응’ 이렇게 되어 있습니다.   그런데 제가 이것을 읽어 봤는데 내용이 아주 콤팩트하게 잘 되어 있고 오늘 여기 오신 공무원들도 꼭 한 번 보시고 한국 경제의 재도약을 위해서는 무엇을 해야 할 것인가 하는 것에 대한 많은 시사점이 있어요. 그러니까 한국은행에 계신 임직원들도 좀 보시고 그렇게 해서 우리 경제를 살릴 수 있는 그런 방향에 대해서 경제를 살리는 문제에 대해서는 여야가 없지 않습니까? 그러니까 여야 대선후보들도 이번 경선 과정에서 또 본선 과정에서 이러한 것을 잘 경제계의 입장이 어떤가 또 한국 경제의 나아갈 방향 이러한 것에 대해서 중장기적으로 어떤 비전을 제시해야 되는가 이런 것에 많이 참조가 될 것 같습니다.  여러분들도 지금 대통령도 없는 그런 상태이기 때문에 이러한 것을 중립적인 입장에서 한번 잘 성찰해 주시기를 바랍니다.""
",이 위원은 경제계에서 내놓은 제언이 여야 대선후보들에게 많은 참조가 될 것 같다며 대통령도 없는 상태이기 때문에 이러한 제언들을 중립적인 입장에서 성찰해달라고 했다.,Cartton style
"정갑윤 위원] ""그런 처장님의 말씀이 재판부에도 잘 참작되기를 바랍니다.   그다음에 정말 요즘 사회에 아동학대 문제가 보통 문제가 아니거든요. 심지어 최근에 부모가 자식을 학대해서 사망하게 만드는 사건들 심심찮게 잊어버릴 만하면 또 나타나고 잊어버릴 만하면 또 나타나는데 이러한 부분을 앞으로 근절하기 위해서는 모두가 다 노력해야 됩니다. 그중에 법원도 예외일 수는 없다.  경북대학교의 이경은 교수가 논문에 발표한 내용을 보면 14건의 재판 결과를 놓고 조사한 바에 의하면 가해부모와 관련한 법원의 양형기준은 상황 반성정도 등 열한 가지를 참작하는 데 반해서 정작 피해아동에 관련한 기준은 아동의 의사나 연령 자기보호능력 한 세 가지 정도밖에 참작을 안 합니다. 과연 이렇게 해서 아동학대가 근절이 되겠습니까?   처장님 견해는 어떻습니까?""
법원행정처장 고영한] ""위원님 말씀하신 것처럼 정말 저희도 아동학대 범죄에 대해서는 만약 그것이 사실확정이 유죄로 인정된다면 강력하게 처벌하는 것이 바람직한 방향이라고 생각합니다.   그리고 아마 저희 양형위원회에서 나름대로 양형기준을 정해 놨고요. 지금 위원님이 말씀하신 것처럼 몇 가지 요소가 교수님 논문처럼 부당한 것이 있다고 그러면 차츰 그 부분을 반영해서 양형위원회에서 개선해 나가도록 하겠습니다.""
정갑윤 위원] ""아동의 경우에 자기보호능력이 부족하기 때문에 결국 우리가 국회에서 아동학대범죄의 처벌 등에 관한 특례법까지 제정했습니다. 지금 시행되고 있는데 지난번 빵 부스러기를 흘렸다는 이유로 다섯 살 된 딸 배를 차서 숨지게 한 그 아버지에게 2년 6개월을 선고했습니다.   어떤 특수한 경우가 있었는지 내지는 참작이 되었는지는 모르겠습니다마는 과연 이 재판장도 이를 선고한 사람도 과연 아동학대 근절에 대한 의지가 있는지 정말 의심스럽습니다.   정말 우리 사회 특히 아직 자기보호능력이 없는 아동들에 대한 것은 너나 할 것 없이 직책의 고위를 떠나서 고하를 떠나서 정말 함께 노력할 때 없어진다고 생각합니다.   그래 주시기를 바랍니다.""
",정 위원은 아동학대 문제를 근절하기 위해서는 모두가 노력해야 한다고 말했다.,Cartton style
"이완영 위원] ""그러니까 용역 발주를 했지요? 1억으로 했는데 발주한 취지가 제가 요청드린 샐비지 산업을 좀 발전시켜 보기 위해서 발주한 건가요? 어떤 취지인가요?""
해양수산부장관 김영춘] ""이완영 위원님 제안과 주문에 의해서 진행 중인 용역입니다.""
이완영 위원] ""제가 좀 강조하고 싶은 것은 이미 15년도 16년도에 한국해양과학기술원에서 1년 3개월짜리 해 가지고 결과물이 많이 나온 것이 있어요. 그래서 이것이 너무 유사한 내용이 아닌가 하는 생각도 들면서 이것을 보면 제가 요청한 것을 충분히 해서 바로 장관님이 좀 실천할 수 있는…… 되는데 또 연구용역이라 그래서 제가 의문이 좀 드는 거예요.""
해양수산부장관 김영춘] ""초점이 조금 다른 것 같습니다.""
이완영 위원] ""조금 달라요?""
해양수산부장관 김영춘] ""그때 당시 KIOST 용역은 주로 해양구조훈련센터 설립ㆍ운영 산업잠수 개발 이런 쪽에 초점을 뒀다고 한다면 그런데 지금 일정 부분이 해경에서 진행하고 있는 그런 일이 되어 버렸습니다. 지금 진행은 그런 일들을 포함해서 거기에서 다루고 있지 못한 일들 특히 아주 특수한 구조라든지 또 구난 업무 전반 샐비지 전반에 대한 조사연구를 제대로 해 보자는 그런 취지로 새로운 용역을 발주했습니다.""
이완영 위원] ""그러면 다행으로 생각하고 이 역시도 제가 말한 일자리 창출입니다. 5000개 정도는 샐비지 산업으로 충분히 나올 거다 이런 말씀을 다시 한번 강조를 드리고 가능하면 착수를 좀 빨리 해서 가시적인 효과가 가시적인 성과가 있으면 좋겠다 그런 말씀을 드립니다.""
",이 위원은 샐비지 산업으로 5000개 정도의 일자리가 창출될 것 같다고 말했다.,Cartton style
"노영민 의원] ""일부가 아닙니다. 성공한 게 있습니까?   그러면 그렇게 묻겠습니다.   이명박 대통령이 45건의 MOU를 체결했습니다. 그중에 35건이 탐사와 개발 MOU입니다. 35건 중에서 성공한 것이 한 건이라도 있습니까?""
국무총리 정홍원] ""그 공과에 대해서는 산업부장관이 좀 말씀드리도록 하겠습니다.""
노영민 의원] ""산업부 문재도 차관님 나와 주십시오.  대표적인 투자실패가 하베스트 NARL입니다. 2조가 투자됐지만 결국 200억 원에 매각했습니다. 100분 1 토막이 났지요. 그런데 이 NARL이 국내 민간 에너지기업들이 인수를 검토하다가 ‘경제성 없음’으로 포기한 사업이었다는 것을 알고 있었습니까?""
산업통상자원부제2차관 문재도] ""당시에 하베스트를 인수할 때 하베스트 유전과 그다음에 NARL 정유회사가 패키지로 돼 있었기 때문에 석유공사에서는 검토 후에 인수한 것으로 알고 있습니다.""
노영민 의원] ""아니 답변을 그렇게 동문서답을 합니까? 민간기업에서 이미 ‘경제성 없음’으로 판단해 가지고 인수를 하지 않기로 했다는 것을 알고 있냐고 물은 겁니다. 알고 있었습니까 몰랐습니까?""
산업통상자원부제2차관 문재도] ""제가 당시의 정확한 구체적인 상황은 인지를 하지 않고 있습니다마는 민간 기업에서도 그 사업이 경제성이 부족하다 이렇게 판단한 것은 알고 있습니다.""
노영민 의원] ""경제성이 부족하다고 판단했습니다.   또 석유공사가 인수한 이후에 복수의 국내 정유사에게 수차례에 걸쳐서 애걸복걸하다시피 운영해 달라고 요구했다는 것 알고 있습니까?""
",노 의원은 35건의 탐사와 개발 MOU 중에서 성공한 것이 한 건이라고 있는지 물었다.,Cartton style
"법무부장관직무대행 김오수] ""예 법무부차관입니다.""
정성호 위원] ""이게 지적이 되었던 것 같은데 경기북부 구치소 신축사업 뭐 어쨌든 구치소나 교도소가 굉장히 과밀화되었다는 건 다 인정되고 있지 않습니까?""
법무부장관직무대행 김오수] ""그렇습니다.""
정성호 위원] ""최근에도 법원에다가 수형자 나온 사람이 기본권 침해되었다고 손해배상 청구해 가지고 받아들여졌지 않습니까?""
법무부장관직무대행 김오수] ""예 얼마 전에 그런 일이 있었습니다.""
정성호 위원] ""이게 좀 빨리 정리되어야 되는데 경기북부 같은 경우는 지금 사건이 계속 늘고 있지 않습니까? 인구가 급증하고 있는데 일단 경기북부 구치소 신축사업 이게 사업적정성 평가가 이 검토가 통과되었기 때문에 해야 되는데 내년에 하려고 하면 올해 기본적인 설계비가 반영이 안 돼 있거든요. 그래서 저희도 챙겨 볼 테니까 예결위나 최종 소위 심사 단계에서 차관도 적극적으로 챙겨 주세요.""
법무부장관직무대행 김오수] ""저희들도 같은 입장입니다.""
정성호 위원] ""한 3억 정도밖에 되지를 않는데요.   그다음에 법무부하고 의정부지검하고 입장이 차이가 있던데 의정부지검 보존서고 확보 문제 알고 계시지요?""
법무부장관직무대행 김오수] ""예 알고 있습니다.""
정성호 위원] ""제가 검사장하고 통화를 해 보니까 남양주가 건축되고 나면 일부가 빠지니까 공간이 생기지 않느냐고 하는데 그것 갖고 되지를 않는다고 합니다. 현재 규모도 일반적인 기준보다 한 10분의 1밖에 되지 않고 창고가 있는데 지금 여섯 군데에 나눠서 보관하고 있기 때문에 이게 기록 멸실ㆍ손상 문제도 있고 안전사고 문제도 있고 또 기간 도과하면 바로바로 즉시 폐기하기 때문에 어떤 것 같은 경우는 기록 보존기간이 지난 다음에 좀 더 보존할 필요성이 있는 것들이 있는데 그런 상황이라고 합니다.""
",정 위원은 수형자 나온 사람이 기본권이 침해되었다고 법원에 손해배상을 청구해 받아들여졌지 않았냐고 했고 법무부장관직무대행 김 씨는 그런 일이 있었다고 했다.,Cartton style
"김정우 위원] ""그래서 굳이 7월 1일에 얽매이지 마시고요 우선 의견 수렴을 충분히 하셔서 절차를 진행해 주시기 바랍니다. 그렇게 하시겠습니까?""
국세청장후보자 김현준] ""예 그렇게 하겠습니다.""
김정우 위원] ""그리고 요즘 부의 대물림과 관련돼서 과거에는 부동산이 많이 있었지만 요즘은 주식 등 자본거래 위주로 되는 경우가 많이 있지 않습니까? 특히 주식 명의신탁을 하려고 하는 경우가 많이 있는데 그게 대자산가의 전형적인 탈세 수단으로 활용되는 경우가 많이 있습니다.   그래서 최근 5년간 주식 변동조사 시 명의신탁 관련 추징세액이 한 9000억 9800억 거의 1조 원 정도 수준이 되는데요. 차명주식을 이용한 부의 대물림을 막을 세정 차원의 대책이 어떤 게 있습니까?""
국세청장후보자 김현준] ""저희가 차명주식에 대해서는 차명주식 통합분석시스템에 의해서 별도로 관리를 하고 있습니다. 그 시스템을 통해서 정밀하게 검증하고 차명주식을 이용해서 조세 탈루 혐의가 있는 것에 대해서는 저희가 엄정하게 조사를 실시하도록 하겠습니다.""
김정우 위원] ""그러니까 발생 단계부터 원천적으로 차단하려는 행정적인 노력이 필요하다고도 보는데요. 그에 대해서 어떻게 생각하십니까?""
국세청장후보자 김현준] ""위원님 말씀에 전적으로 동의하고요. 발생이 되지 않도록 저희가 적극적으로 먼저 홍보를 하고 그다음에 차명주식에 대해서 탈루 혐의가 있으면 엄정하게 조치하겠습니다.""
",차명 주식을 이용한 부의 대물림을 막을 대책을 묻자 김 국세청장후보자는 차명주식 통합분석시스템으로 차명 주식을 이용한 조세 탈루 혐의에 대해 엄정하게 조사하겠다고 했다.,Cartton style
"위원장 안민석] ""수고하셨습니다.   다음은 여러 위원님들의 대체토론을 시작하도록 하겠습니다.  법률안에 대한 대체토론은 희망하시는 위원님들에 한해서 실시하도록 하겠습니다.  질의하실 위원님 계십니까?""
조경태 위원] ""저요.""
위원장 안민석] ""조경태 위원님.""
조경태 위원] ""장관님이 안 계셔서 차관님께 하겠습니다.  제가 요즘 환절기라서 목이 조금 그래서 죄송합니다.   저도 웬만하면 지역에 대한 것은 잘 도와주려고 하는 입장입니다마는 아시아문화중심도시에 관한 법 있지 않습니까?""
문화체육관광부제2차관 노태강] ""예.""
조경태 위원] ""그게 53 54항입니다마는 이게 원래 내년 4월 13일 날 완료가 되는 거지요?""
문화체육관광부제2차관 노태강] ""예 그래서 5년 동안의 평가를 통해서 법인화하는 것으로 되어 있습니다.""
조경태 위원] ""2020년 4월 13일까지 하고 그 이후에 정부는 성과평가한 후 전부 위탁한다 이렇게 되어 있는데 5년 동안에 5년이라는 시간은 굉장히 긴 시간인데 5년이 지났으니까 전부 위탁하기로 되어 있는데 이것을 또 5년간 더 연장해 달라는 그거지요?""
문화체육관광부제2차관 노태강] ""예 그렇습니다.""
조경태 위원] ""그러면 5년 연장해 주면 또 5년 더 연장할 것 아닙니까? 어떻게 생각하십니까?""
문화체육관광부제2차관 노태강] ""그래서 5년 동안에 입법 목적을 달성했으면 하는데 좀 부족한 상황이어서 전체적으로 한 5년 정도 다시 한 번 더 기간을 줬으면 하는 게 저희들……""
",조 위원이 5년이 지났으니 전부 위탁하기로 되어 있는 것을 5년간 더 연장해 달라는 거냐고 묻자 문화체육관광부제2차관 노 씨는 그렇다고 답했다.,Cartton style
"한국해양수산연수원장 강신길] ""현재까지는 구체적으로 발전시키지 못했습니다마는 지난번 인권 관련 사항 이후에 앞으로 교육계획에 반영토록 지금 추진하고 있습니다.""
박수현 위원] ""꼭 좀 그렇게 해 주시기 바랍니다.""
한국해양수산연수원장 강신길] ""예.""
박수현 위원] ""인권하고 인성에 관한 교육프로그램을 정규 과정에 넣거나 또는 특강의 형태로라도 충실하게 해 줘야 될 것 같다는 생각을 가지고 있습니다.""
한국해양수산연수원장 강신길] ""그렇게 하겠습니다.""
박수현 위원] ""다음에 해양환경관리공단 이사장님!""
해양환경관리공단이사장 곽인섭] ""예.""
박수현 위원] ""혹시 해양쓰레기 통합정보시스템 그다음에 해양쓰레기대응센터 홈페이지 들어가 보셨습니까?""
해양환경관리공단이사장 곽인섭] ""예.""
박수현 위원] ""뭘 느끼셨어요?  제가 느끼는 것은 저도 거기를 들어가 봤는데 이게 보니까 자료공유방이라고 하는 데 한번 보시면 자료가 한 건도 없습니다. 그리고 해양쓰레기 뉴스란에 홍보성 기사 한 건이 달랑 있는 게 전부더라고요. 자유게시판도 마찬가지이고요.   해양쓰레기대응센터도 마찬가지예요. 국민참여의견접수 게시판에 글이 없고 사진 자료도 2010년 자료이고 뉴스레터ㆍ통계자료도 텅 비어 있습니다.   이렇게 해서 대국민 홍보에 기여토록 하겠다라고 하는 그런 목적에 부합할 수 있습니까?""
해양환경관리공단이사장 곽인섭] ""죄송합니다. 자료의 미비 부분은 보완을 하도록 하겠습니다. 사실은……""
",인권과 인성에 관한 프로그램을 정규 과정에 넣거나 특강의 형태로 해 줘야 될 것 같다는 박 위원의 말에 한국해양수산연수원장 강 씨는 그렇게 하겠다고 말했다.,Cartton style
"문화체육관광부장관 박양우] ""예.""
위원장 안민석] ""수고하셨습니다.  다음으로 이상헌 위원님 준비되셨습니까? 조경태 위원님이 안 계셔서요.""
이상헌 위원] ""먼저 장관께 질의하겠습니다.  2020년 도쿄올림픽이 1년 앞으로 다가왔습니다. 올림픽은 4년마다 열리는 전 세계인의 축제로 세계 각국의 선수들이 다양한 종목에서 인간의 한계에 도전하며 실력을 겨루는 자리입니다. 우리나라 선수들도 이 무더운 여름날 구슬땀을 흘리며 훈련에 매진하고 있습니다.  그런데 최근 일본의 졸렬한 경제보복으로 인해서 우리 국민들 사이에서 일본상품 불매운동이 일어나 가지고 내년 도쿄올림픽도 보이콧해야 한다는 목소리가 나오고 있습니다. 그러나 이 문제는 신중하게 접근할 필요가 있다고 저는 생각합니다.  국제올림픽위원회가 제정한 올림픽 헌장 제3조와 제27조 등을 보면 스포츠와 정치는 분리돼야 한다는 원칙을 확인할 수가 있습니다. 단순히 정치적인 이유만으로 도쿄올림픽을 보이콧하는 것은 바람직하지 않다고 생각합니다. 특히 2032년 서울과 평양 하계올림픽 유치를 추진 중인 우리 입장에서도 무작정 도쿄올림픽을 보이콧하는 것은 이로울 것이 없다고 생각하는데 장관님 생각은 어떻습니까?""
문화체육관광부장관 박양우] ""현재 단계에서 정부는 올림픽 보이콧 여부에 대해서 검토를 하지 않고 있다 하는 말씀을 드리겠습니다.""
이상헌 위원] ""하지만 반대로 일본 정부가 내년 도쿄올림픽을 정치적으로 이용하려는 모습을 보인다면 확실하게 문제 제기를 하고 더 이상 그런 시도를 할 수 없도록 정부 차원에서 최선을 다해 주시기 바랍니다.  특히 최근에 일각에서는 일본 아베 정권이 올림픽을 후쿠시마 정치에 이용하려고 하고 있다는 지적이 계속적으로 나오고 있습니다. 아직 방사능 위험이 많이 남아 있음에도 일본이 도쿄올림픽을 계기로 후쿠시마 원전사고로부터 다시 일어섰다는 점을 대내외에 과시하려고 한다는 것입니다. 만약 이런 주장이 사실이라면 내년 도쿄올림픽은 아베 정권의 후쿠시마 정치 선전의 장이 될 것이고 올림픽 주최국이 올림픽 정신을 정면으로 위반하는 결과가 초래되는 것입니다.  방사능 우려는 일본의 정치보복 등 정치ㆍ경제ㆍ외교적인 문제와 별도로 우리 선수들의 안전이 걸려 있는 심각한 문제인 것입니다. 이런 올림픽의 방사능 우려는 비단 우리뿐만 아니라 전 세계 여러 나라 언론에서 지속적으로 제기되고 있는 것입니다. 이제 우리도 방사능 우려를 해소하기 위해서 적극적으로 나서야 된다고 생각합니다.   최근 문체부와 대한체육회가 국제원자력기구 등 국제기구에 도쿄의 방사능 안전성 검사를 의뢰할 계획이라고 들었는데 여기에 대해서 설명해 주시기 바랍니다.""
",이 위원은 무작정 도쿄올림픽을 보이콧하는 것은 이롭지 않다고 생각한다고 말했다.,Cartton style
"위원장 신학용] ""김세연 위원님 수고하셨습니다.   시간을 잘 맞춰 주셔서 감사드리고요.   다음은 존경하는 김태년 위원님 질의해 주시기 바랍니다.""
김태년 위원] ""경기 성남 수정구 출신 김태년 위원입니다.  오늘 여러 가지로 바쁘실 텐데 국회까지 오셔서 진술해 주신 네 분 교수님께 감사드립니다.  지방대학과 관련해서 3건의 제정 법안이 지금 제출이 되었는데 지방대학을 지원해서 육성해야 된다 이런 취지에 대해서는 위원님들께서도 모두 공감대를 가지고 있다고 봅니다. 저도 국가 균형발전 차원에서 지방대학 지원법이 진즉 만들어졌어야 되지 않나 이런 생각을 하는데요.   존경하는 이용섭 의원님과 김세연 의원님 그리고 박혜자 의원님의 법안들이 큰 틀에서는 비슷하기 때문에 잘 협의해서 조속히 처리되기를 바라면서 진술인들께 몇 가지만 질문드리도록 하겠습니다.    (신학용 위원장 김세연 위원과 사회교대)  먼저 이재훈 진술인께 질의드립니다.  수도권의 범위인데요 지방대학의 범위에 대해서 법안들 간에 약간의 차이가 있습니다. 이용섭 의원님과 김세연 의원님은 지방대학을 수도권 외의 대학으로 규정한 반면에 박혜자 의원님의 경우에는 서울 외 지역으로 한정했습니다. 아까 진술인께서는 수도권 외 대학으로 그렇게 규정을 하셨던 거지요?   그런데 이게 수도권이라고 하면 수도권정비계획법에 따라서 서울ㆍ경기ㆍ인천 이렇게 하나로 묶이는데 지방대학을 육성하자는 취지를 보면 인천과 경기도는 또 서울과도 차이가 좀 있거든요. 경기도 같은 경우에 보면 또 경기 남부와 북부의 차이도 있고 또 대도시와 소도시가 차이가 있는데 이렇게 수도권 외 대학으로 규정해 버리면 아까 다른 교수님께서 말씀하셨나요? 사각지대가 생길 수도 있을 것 같은데 어떠신지?""
",김 위원은 지방대학과 관련해서 3건의 제정 법안이 제출되었고 위원들도 지방대학을 지원해야 한다는데 모두 공감대를 가지고 있다고 했다.,Cartton style
"농림수산식품부장관 서규용] ""있습니다.""
김근태 위원] ""역대 정부로부터도 인계받은 게 있습니까?""
농림수산식품부장관 서규용] ""저희들이 지난 7월에 구체적으로 식량자급률을 어떻게 올리고 아까도 말씀드렸지만 우리 경지 면적이 제한됐기 때문에 해외 농업을 개발해서 자급을 하는 식량 자주의 개념을 도입해서 우리가 식량에 문제가 없도록 이렇게 하는 장기계획을 저희들이 수립해서 추진하고 있습니다.""
김근태 위원] ""오늘도 여기 대책이 이렇게 나왔지만 그건 중장기 전략이 아닌 것 같습니다. 그때그때 곡물가가 인상되면 단편적인 임시방편적인 대책들만 내놓고 과연 우리나라가 식량자급률을 포함해서 식량안보 차원에서 대응하기 위한 정부의 꾸준한 중장기 전략이 있는가 하는 것이 의심스럽습니다.""
농림수산식품부장관 서규용] ""아니 그러니까 저희들이……""
김근태 위원] ""장관님도 아까 말씀하시기를 ‘근본적으로 우리는 토지가 부족하다’ 그런데 제가 볼 때는 다니면 토지를 훼손하는 경우가 엄청나게 많고 절대농지를 전부 해제해 가지고 쓸데없는 건물 짓고 도로 내고 그러면서 우리가 토지가 부족하다고 얘기할 수 있습니까? 토지가 훼손되는 경우가 엄청나게 많습니다.  농촌경제연구원을 포함한 농림수산식품부 산하에도 연구기관들이 많지요?""
농림수산식품부장관 서규용] ""예.""
김근태 위원] ""보고서가 나옵니까?""
농림수산식품부장관 서규용] ""예.""
김근태 위원] ""이런 식량위기에 대처하기 위해서 근본적인 어떤 대책이라든지 전략이라든지 그런 보고서가 나옵니까?""
",김 위원이 정부로부터 인계받은 것에 대해 묻자 농림수산식품부 서 씨는 식량자급률을 올리기 위해 해외 농업을 개발하고 자급하는 식량 자주의 개념을 도입해 추진 중이라고 했다.,Cartton style
