Passage,Summary,Style
" 센간엔에서 다시 버스를 탄다. 5분 정도 달린 후 이시바시(石橋)기념공원에서 내린다. 인근 기온노슈(祇園之洲)공원을 가기 위해서다. 이 공원에는 세이난전쟁 당시 관군전몰자위령비와 함께 사쓰에이(薩英)전쟁기념비와 당시의 포대가 있다.
 사쓰에이전쟁이란 1863년 6월 벌어졌던 사쓰마와 영국의 전쟁을 말한다. 사쓰에이전쟁은 1862년 8월 요코하마의 나마무기(生麥)에서 시마즈 히사미쓰의 행렬을 가로막은 영국인들을 사쓰마 무사들이 베어버린 사건이 발단이 됐다. 사쓰에이전쟁 당시, 사쓰마군은 영국군의 상륙은 저지했지만, 영국군의 함포사격으로 가고시마 시내가 불바다가 되어 버렸다. 서구 열강의 무력을 호되게 체험한 사쓰마는 이후 양이(攘夷) 주장을 버리고, 적극적인 개방정책을 펴기 시작했다.
 1864년 사쓰마는 17명의 젊은이를 선발해 영국으로 유학을 보냈다. 가고시마중앙역 광장에 있는 ‘젊은 사쓰마의 군상(群像)’이라는 이름의 동상은 바로 이들의 모습을 형상화한 것이다. 가장 나이가 어린 사람은 13세, 가장 나이가 많은 사람은 34세였다. 이들 가운데서 메이지 정부에서 외무대신을 지낸 데라지마 무네노리(寺島宗則·1832~1893), 초대 문부대신 모리 아리노리(森有礼·1847~1889), 초대 일본은행 총재 요시하라 시게토시(吉原重俊·1845~1887) 등 쟁쟁한 인물들이 배출됐다.
 조슈도 비슷했다. 무리하게 양이를 하겠다면서 서양 선박들에 포격을 가했다가 1864년 8월 영국·프랑스·네덜란드·미국의 연합함대로부터 두들겨 맞은 후, 서양의 문물을 적극 수용하는 쪽으로 방향을 전환한 것이다.
",기온노슈공원에는 세이난전쟁 당시 관군전몰자위령비와 사쓰에이전쟁기념비와 당시의 포대가 있다.,Caricature
"일본 근대경제사를 전공한 도쿄대 명예교수가 일반인을 상대로 한 강연 내용을 묶어 냈다. 청일전쟁, 러일전쟁을 중심에 놓고, 메이지유신 이후 일본이 4~5년마다 출병(出兵)과 전쟁을 거듭해 온 ‘전쟁국가’임을 고발하면서, 아베 신조 정권이 추진하는 개헌에 반대하고 ‘평화헌법’의 중요성을 역설하고 있다.
 저자는 청일전쟁과 러일전쟁이 본질적으로 일제가 한반도(조선)를 차지하기 위해 벌인 전쟁이라고 지적하면서, 이를 각각 ‘제1차 조선전쟁’ ‘제2차 조선전쟁’이라고 부르자고 제안한다.
 저자가 말하는 일본의 한국-중국 침략사는 일본인들에게는 어떤지 몰라도, 한국인의 입장에서는 대개 새삼스러울 것이 없는 얘기인 경우가 많았다. 영일동맹이 맺어지자 영국에 유학 중이던 소설가 나쓰메 소세키가 “그만한 일로 그렇게 요란 떠는 것은 마치 가난한 자가 부잣집과 혼담을 맺었을 때 기쁨에 겨워 종과 북을 치며 온 동네를 돌아다니는 것과 같지 않은가”라고 말했다는 이야기 정도가 흥미로웠다.
 그보다 더 눈길을 끄는 것은 제국주의·군국주의가 극성을 부리던 시절에도 일본에서는 ‘반항의 목소리’가 끈질기게 이어져 왔다는 사실이었다. 러일전쟁 당시 각각 사회주의자, 기독교도의 입장에서 반전론(反戰論)을 주창했던 고토쿠 슈스이와 우치무라 간조, 러일전쟁이 한창이던 시기에 ‘아우야, 죽지 말아라’라는 반전시(反戰詩)를 썼던 요사노 아키코, 사회주의자들을 천황암살 음모로 엮어 처형한 대역(大逆)사건 직후의 살벌한 분위기 속에서 고등학생들에게 “모반을 두려워해서는 안 된다. 모반인을 두려워해서도 안 된다. 스스로 모반인이 되는 것을 두려워해서도 안 된다”고 강연했던 도쿠토미 로카 등…. 일본 사회 전체가 총우경화(總右傾化)되어 가고 있는 상황 속에서 ‘전쟁국가 일본’을 고발하는 책을 쓴 저자도 그런 전통의 계승자인 셈이다.
",일본 근대경제사를 전공한 도쿄대 명예교수가 일반인을 상대로 한 강연 내용을 묶어 냈는데 아베 신조 정권이 추진하는 개헌에 반대하고 평화헌법의 중요성을 역설하고 있다.,Caricature
" 박 대통령 부부가 정원을 바라보고 있는 사진은 육 여사의 사진 가운데는 보기 드물게 외투에 장갑까지 끼고 핸드백을 든 모습의 양장 차림이라는 점이 눈에 띈다. 그 곁에 서 있는 박 대통령은 군복도 칼같이 다려 입고 다녔던 예의 그 모습 그대로 조끼까지 걸친 단정한 양복 차림이다.
 육 여사는 1972년 2월 외신(外信)들과의 인터뷰에서 자신의 의상관(衣裳觀)에 대해 이렇게 밝힌 바 있다.
 “한복은 참으로 품위가 있어 보인다. 나는 공적인 장소에선 거의 한복 차림을 한다. 어릴 때부터 한복을 입어서 한복을 입어야 기분이 좋아지고 많은 사람이 내가 한복을 입는 것을 좋아하고 있다. 그러나 집에서 일할 때나 사회봉사활동을 할 때는 활동적인 양장을 한다. 의복은 입는 사람의 몸에 맞고 그리고 개성을 살리는 것이 중요하다. 지나치게 유행에 민감한 것을 나는 좋아하지 않는다.”
 이번에 공개하는 사진 속 육 여사의 옷차림도 그의 말대로 입는 사람의 몸에도 잘 맞을 뿐만 아니라 자신의 개성도 잘 살리고 있다. 그렇다면 그 사진 속 육 여사는 왜 그가 즐기던 한복을 입지 않고 양장 차림이었을까.
 “사회봉사활동을 할 때는 양장을 한다”는 그의 말에서 알 수 있듯이 육 여사는 진주에 가서도 남편 박 대통령이 다른 일을 보고 있을 때 틈을 내 어려운 이웃들을 찾아갔다. 물론 진주에 가서도 개천예술제 행사 등 공식행사에 참석할 때 육 여사는 한복 차림으로 참석했다. 다음은 육 여사가 진주에 머물렀던 기간인 64년 11월 6일자 《경향신문》 기사다.
",육 여사의 사진 가운데 외투에 장갑까지 끼고 핸드백을 든 모습의 양장 차림이라는 점이 눈에 띄고 그 곁에 서 있는 박 대통령은 단정한 양복 차림이다.,Caricature
" 류현진은 당초 다저스와 계약할 때 연간 170이닝을 던지면 25만 달러를 우선 보너스로 받고 이후 10이닝이 추가될 때마다 25만 달러를 받기로 했다. 류현진이 올 시즌 200이닝을 투구하면 기존 연봉(65억원) 외에 보너스로만 100만 달러(한화 약 11억원)를 챙길 수 있는데 지금 추세라면 충분히 가능해 보인다. 선발투수의 투구이닝은 이처럼 승수나 평균자책점보다 우선시되며 그만큼 가치가 크다는 것을 의미한다.
 류현진은 한국프로야구가 배출한 최고의 좌완투수였다. 하지만 시즌 개막 전만 해도 ‘류현진이 과연 메이저리그에서 통할까’라는 의문이 있었던 것 또한 사실이다. 미국 내 일부 언론은 ‘메이저리그 경험이 전무한 류현진에게 연봉과 이적료 포함 6년 총액 670억원에 달하는 고액을 투자한 다저스가 곧 후회하게 될 것’이란 악평마저 내놓았다.
 하지만 이는 기우에 지나지 않았다. 류현진은 시즌 개막 첫 달부터 그가 속한 내셔널리그 ‘이달의 선수’ 후보에 오를 정도로 두각을 나타내며 ‘류현진 광풍(Jin-sanity)’을 몰고 왔다. 그리고 이는 ‘류현진 티켓파워’로 이어졌다.
 류현진의 소속팀 LA 다저스가 기록한 올 시즌 전반기 평균 관중 수는 4만3091명으로 메이저리그 전체 30개 구단 중 1위를 차지했다. 특히 류현진이 아홉 번 등판했던 전반기 홈경기 평균 관중 수는 4만8966명으로 다저스의 에이스 클레이튼 커쇼(4만5000명)보다 더 많았다. 이 때문에 미국 현지 언론은 “다저스가 이미 입장수익만으로도 류현진의 올 시즌 연봉을 회수했으며 중계권료와 광고수익 등을 합하면 다저스의 투자는 대성공을 거두었다”고 보도할 만큼 류현진은 야구 외적으로도 소속팀에 큰 이익을 안겨 주고 있다.
",미국 내 일부 언론은 한국프로야구 최고의 좌완투수 류 씨에게 고액을 투자한 다저스가 곧 후회하게 될 것이란 악평마저 내놓았다.,Caricature
" 홉스는 유물론적 입장에서 물체와 운동을 연구하면서 《리바이어던》을 비롯한 자신의 주요 저서에 갈릴레이의 ‘분해종합방법(分解綜合方法)’을 원용했다. 분해종합방법이란 것은 쉽게 말하자면 쪼갠 다음에 합치는 것이다. 일단 최대한 분해해야 하는데 연구대상을 최대한 여러 부분으로 나누는 것이다. 그러고 나서 합친다. 가장 단순하고 쉬운 인식 대상으로까지 나누고 그러고 나서 종합하는 것이다.
 가장 단순하고 작은 단위에서 단계적으로 가장 복잡하고 큰 것으로 나아가는 이런 갈릴레오적 방법론을 홉스는 정치와 사회 분석에 활용한 것이다. 사회와 공동체도 쪼갠다. 기존의 사회를 가장 단순한 요소인 개인들로 분해하고 거기서 시작했다. 그 개인들은 각자 욕망, 이성이 있고 의지가 있다. 욕망이 있어 싸우기도 하지만 이성이 있어 협력을 해낼 수가 있고 안전을 도모하기 위해 자신들의 권리를 양도할 수 있다. 생존과 평화를 향한 각자 개인의 의지를 종합하면 집단의지(集團意志)라는 것이 만들어지는데 개인들의 의지가 합쳐지고 동의가 모여서 국가가 형성된다. 집단의지가 만들어지며 주권까지 만들어지는데 중요한 것은 철저히 개인에서 시작된다는 것이다. 가장 작은 단위인 개인에서 출발한다.
 이렇게 홉스는 개인을 만들었고 개인을 발견했는데 더 나아가 그는 권리(權利)까지 발견하고 말했다. 그게 다 홉스가 개인을 보았기에, 때문에 가능한 일이다. 목적론에 함몰된 유기체로서의 국가를 버리고 그 국가 안에 매몰된 사람들을 구해서 개인으로 보았기 때문이다. 이렇게 그는 근대를 열고 있었다.
",홉스는 리바이어던을 비롯한 자신의 주요 저서에 쪼갠 다음에 합치는 분해종합방법을 원용했다.,Caricature
" 왕이 행차할 때는, 절대군주들이 하는 것처럼 성대하게 행해집니다. 모든 양반 고위 관리들과 함께하는데, 각각 자기 계급에 해당하는 수(繡)를 앞뒤로 놓은 검은 비단옷을 입고 넓은 목도리를 두릅니다. 장수들은 걷거나 말을 타고 왕보다 앞서 나갑니다. 깃발과 휘장을 들고 여러 악기를 연주하는 군악대도 있습니다. 그 뒤를 호위병이 따르는데 수도의 중요한 관리들로 구성되어 있습니다. 그 중앙에 왕은 화려하게 장식된 천개(天蓋)가 있는 가마에 앉아 있습니다. 모두 조용히 입을 다물고 있고, 그 침묵을 깨뜨릴까 두려워 기침 정도만 할 수 있는 재갈 모양의 입마개를 하고 있습니다.
 왕이 지나가는 길에 있던 사람들은 등을 돌려야 하며 왕을 쳐다보아서는 안 됩니다. 왕 앞에는 뛰어난 장수들이 백성들이 막대기 끝을 이용해 건네는 탄원서와 진정서를 받아 넣는 상자를 들고 있습니다. 가끔은 이런 청원서를 누가 보내는지 모르도록 성벽을 따라 붙이는 것으로 만족하기도 합니다. 담당자가 이것들을 거두어들입니다. 왕이그러면, 궁에 돌아와서 탄원서들을 읽게 하고 이때 그가 내린 명령은 곧 시행되어야 합니다. 왕이 지나가는 길에 있는 집들의 문과 창문은 닫혀 있어야 합니다.
 조선은 반도(半島)국가인데 주로 살기 힘든 산지(山地)의 땅이 많아 정부는 항구 지키기에 주력을 하므로 꽤 많은 함선을 유지하고 있습니다. 도시마다 함선을 1척 가지고 있어야 하고, 그 함대에는 적어도 300명의 수군이 있습니다. 이 선박들은 대포 몇 대와 꽤 많은 화통(火筒)이 구비되어 있습니다. 각 주마다 제독(수군절도사-번역자 주)이 있는데, 매년 주(州) 소유의 함선 열병식(閱兵式)을 하며 총제독(수군통제사-번역자 주)은 검열을 합니다. 그중 의무를 제대로 하지 못한 장수는 추방이나 태형, 또는 사형을 당합니다.
",왕이 지나가는 길에 있는 집들의 문과 창문은 닫혀 있어야 하고 사람들은 등을 돌려야하며 왕을 쳐다봐서는 안된다.,Caricature
" 이후 그는 조선총독부와 결탁하더니 1934년 중추원 참의, 총독부 기관지 《매일신보》 사장을 지내다가 해방 후 천도교 교단에서 쫓겨나고 반민특위의 조사를 받는다. 여하간 일본 귀족으로 호화로운 생활을 하던 최린이 1928년 파리에 나타나자 최린과 나혜석은 ‘첫눈에 흠뻑 반해’ 가서는 안 될 길을 가고 만다.
 그해 11월 10일 오페라를 함께 관람한 날 밤 둘은 본격 불륜에 나선다. 두 사람은 통역을 고용해 가며 식당·극장·뱃놀이에 나서기도 했다. 이게 사람들 눈에 안 뜨일 리 없고 말이 안 나올 수 없다. “나혜석이 최린의 ‘작은댁(첩 혹은 소실)’이 됐다”는 소문이 독일에 있던 김우영의 귀에까지 들어갔다.
 황급히 파리로 돌아온 김우영은 나혜석의 뒤를 밟았고 마침내 최린과의 불륜 장면을 목격한다. 김우영은 독일 베를린에서 파리로 돌아와 짐을 싸고 아내와 함께 귀국길에 오르지만 그것은 두 사람의 결혼이 끝났음을 알리는 쓸쓸한 여정(旅程)일 뿐이었다. 그렇다면 최린은 어떻게 됐을까?
 최린은 나혜석이 김우영과 1930년 이혼한 뒤 나혜석에게 흥미를 잃는다. 그래서 이별을 통보했는데 나혜석은 가만히 있지 않고 최린을 ‘정조(貞操) 유린죄’라는 죄목으로 고소하면서 위자료 1만2000원까지 청구했다. 이런 사실이 《동아일보》에 보도되자 최린은 2000원을 합의금으로 나혜석에게 줬다.
 소위 입막음을 시도한 것인데 한 번 퍼진 소문은 되담을 수 없는 법, 총독부의 일본인들까지 그를 비웃었다. 남의 아내를 유혹해 가정을 파탄낸 파렴치한 인물이 된 것이다. 나혜석의 대담함은 그뿐이 아니었다. 나혜석은 최린과 불륜을 저지를 때 이렇게 말했다. “나는 당신을 사랑하지만 그 때문에 남편과 이혼하지는 않습니다.” 최린은 바람둥이답게 “나는 그일에 만족한다”며 등을 두들겼다고 한다.
",최린과 나혜석은 첫눈에 흠뻑 반해 불륜을 했고 나혜석이 최린의 작은댁이 됐다는 소문이 독일에 있던 김우영의 귀에까지 들어갔다.,Caricature
" 맥주 제조의 시작은 맥아를 분쇄해 식혜처럼 담그는 당화 과정이다. 이렇게 하여 생긴 맥즙을 적당한 온도로 냉각시킨 다음 효모와 홉을 넣고 발효시킨다. 그리고 숙성 과정을 거쳐 불순물을 제거하는 여과 작업 후 케그(keg·맥주 저장용 통)에 담는 것이 생맥주이고, 60℃ 온도의 물에 15분 동안 저온 살균해 판매 용기에 담는 것이 일반 맥주다. 일반 맥주의 경우 저온 살균 과정에서 효모가 모두 제거된다. 이것이 정통식 맥주의 제조 과정이다.
 그런데 일본과 한국의 제조 공정은 이와 약간 다르다. 일본과 한국은 저온 살균 과정 대신 마이크로 필터링으로 생맥주용이건 일반 맥주용이건 한 번 더 여과를 한다. 이렇게 하면 열처리 과정을 거치지 않고도 효모가 모두 제거된다. 이 기술은 일본 맥주 회사가 먼저 도입해 ‘비열 처리로 신선도를 높인, 효소가 살아 있는 맥주’라며 대대적으로 광고했고, 한국 맥주 회사들은 이를 앞서거니 뒤서거니 따라했다고 한다. 
 여기서 생기는 궁금증 하나. 마이크로 필터를 거친 생맥주에는 과연 효모가 살아 있을까. 물론 이 우문(愚問)의 정답은 ‘살아있지 않다’이다. 그렇다면 생맥주라고 할 수 없는 것 아닐까. 필터링으로 효모를 완벽하게 제거했다면 열처리한 맥주와 다를 것이 없지 않은가. 전문가들은 “비열처리 맥주는 열처리 맥주와 효과면에서 아무것도 다를 것 없는 그야말로 고도의 상술에서 나온 전략일 뿐이다”라고 말했다. 
",일본과 한국은 열처리 과정을 거치지 않고 저온 살균 과정 대신 마이크로 필터링으로 생맥주용이건 일반 맥주용이건 한 번 더 여과하여 효모를 모두 제거한다.,Caricature
" 최 전 부시장은 작년 8월 1일부터 10월 30일까지 중국, 일본, 한국, 총 4200km를 자전거로 종주했다. 중국은 유럽보다 자전거 안전시설이나 치안이 열악해 주변에서 말리는 사람이 많았다. 그는 “인터넷에서 황허 유역을 살펴보니 어떻게 생겼는지 알 수 없는 지형들만 나왔다”며 “결국 갈 것이냐 말 것이냐의 문제였다”고 말했다.
 그는 “첫 번째 여행으로 이미 두려움은 없었다”며 “두 번째 여행은 광복 70주년을 맞아 한·중·일의 평화를 기원하는 의미도 담아 여행을 결정하는 데 긴 시간이 걸리지 않았다”고 말했다. 두 번째 여행에서는 중국의 비중이 컸다. 중국에서만 총 거리 4400km의 절반인 2200km를 달렸다.
 중국 루트는 시안에서 출발해 린펀-한단-헝수이-베이징-친황다오-후루다오-선양 순이었다. “가슴에 중국, 한국, 일본 국기를 달고 달렸다. 만나는 사람들이 정겹게 대해줬다. 여행 난이도는 첫 번째보다 훨씬 힘들었다. 중국은 역주행 차량이 너무 많아 위험했다. 차량과 오토바이가 뒤섞여 신호를 안 지키고 넘어갔으며, 상가마다 고성능 스피커를 틀어놔 시끄러웠다. 기온은 40도에 육박했다. 눈으로 땀이 계속 들어가고 석탄 실은 차량 때문에 흩날리는 먼지들이 눈을 찔렀다. 향신료가 입에 맞지 않아 만두하고 빵만 먹었다. 도로가 좋지 않아 자전거도 6번이나 고장 났다.”
 힘이 된 것은 한국을 좋아해 주는 시골 사람들이었다. 이들이 자전거에 연신 물병을 꽂아줬다. 그는 “나는 두 번째 여행에서 중국인들의 정에 흠뻑 취했다”며 “공안에게 잡히는 등 곤란한 상황에서도 중국 사람들이 도와줬다. 일본으로 건너가기 위해 필요한 짐 상자를 기꺼이 주기도 했는데 이들에게도 유럽에서처럼 소중한 인연을 상징하는 청실홍실을 나눠줬다”고 말했다.
","최 전 부시장은 중국, 일본, 한국 총 4200km를 자전거로 종주했고 중국에서만 총 2200km를 달렸다.",Caricature
"방법으로 규제목표를 달성할 수 없게 됨.
둘째 규제의 집행 및 준수 가능성에 대한 검토와 관련하여서는 모든 규제영향분석서의 검토 수준이 매우 미흡한 것으로 평가되었음. 
구해양수산부의 규제는 규제의 집행 과정에서 예견되는 문제나 피규제자의 순응도에 대한 고려가 없으면 당초 의도한 효과를 거둘 수 없을 뿐 아니라 오히려 규제로 인한 부작용을 낳을 수 있음.
셋째 규제영향분석의 핵심이 되는 비용, 편익분석에 있어 비용항목의 확인과 관련하여서는 대부분의 규제영향분석서의 수준이 상당히 충실하지 못한 것으로 평가되었음. 
해양심층수의 개발 및 관리에 관한 법률 시행령. 
시행규칙 제정안의 먹는 해양심층수 제조업 허가 및 수입업 등록 등 규제 등을 비롯하여 일부 4건의 규제는 비용항목을 충실하게 확인하고 있으나 이를 제외한 나머지 7건의 규제는 중요한 규제비용을 기회비용의 차원에서 제대로 확인하지 않았음. 
정부가 규제의 비용을 철저하게 확인하지 않는 것은 피규제자의 희생과 손실을 경시하고 방관하는 것으로 국민에 대한 정부의 책임성 측면에서 대단히 바람직하지 않음.
마지막으로 모든 규제가 편익을 부적절하게 추정하고 있음. 
모든 규제는 부적절한 가정과 자료에 근거해 편익을 추정하였기 때문에 편익 추정의 적절성과 정확성에 대한 신뢰가 낮을 수밖에 없음. 
비용 추정과 마찬가지로 규제로 인한 99편익의 추정이 정확하지 않으면 규제 도입의 타당성을 객관적이고 명확하게 입증할 수 없게 됨.",모든 규제가 부적절한 가정과 자료에 근거해 편익을 추정하였기 때문에 편익 추정의 적절성과 정확성에 대한 신뢰가 낮을 수밖에 없다.,Caricature
" 기자는 네덜란드 농축산업의 지위를 보여주는 대규모 행사가 유트레히트에서 열린다는 얘기를 듣고 현장을 방문했다. ‘VIV 유럽’은 2년마다 열리는 농축산업계 최대 박람회였다. VIV 유럽 사무국 관계자는 “전 세계 농축산업계 기업, 농장 경영자, 정부기관 관계자들의 정보교류의 장(場)이며 세계 농축산업의 트렌드를 한눈에 볼 수 있다”고 했다.
 ‘야버스 유트레히트’ 전시장에서 열린 이 행사에는 2000여 개의 참여업체가 개별 부스를 설치해 참관인들에게 자사(自社) 제품과 기술에 대해 설명했다. 일부 업체는 현장에서 방문자와 계약을 맺기도 했다. 행사기간 동안 동물 영양과 건강, 가축 질병과 고기의 안전성 등에 대한 세미나가 열렸다. 발제자나 강사는 세계적으로 유명한 학자, 전문가들이라고 한다.
 이번 행사의 주요 콘셉트는 육류의 안전성 확보, 양계산업의 증진 및 축산사료기술 증대였다. 병아리 부화기업체로 세계적으로 유명한 ‘피터자임’, 육계(肉鷄) 자동화장비로 유명한 ‘모바’와 ‘마렐’, 사료 생산장비업체로 유명한 CPMㆍ뷜러ㆍ얀 얄센 등이 최신 기술과 장비를 소개했다.
 행사장을 둘러보며 네덜란드 농업의 힘을 다시 한 번 확인했다. 농축산업과 관련된 네덜란드의 기술ㆍ장비업체는 세계 톱 수준이었다. 기자가 놀란 또 하나는 중국 업체들의 성장이었다. 기술 수준은 낮지만 저렴한 가격으로 유럽 농축산업계에 도전장을 내밀고 있었다. VIV 유럽에 참가한 한국 업체는 눈에 보이지 않았다.
","VIV 유럽은 2년마다 열리는 농축산업계 최대 박람회이며 전 세계 농축산업계 기업, 농장 경영자, 정부기관 관계자들의 정보교류의 장이며 세계 농축산업의 트렌드를 볼 수 있다.",Caricature
" 11~12세기 독일의 신성로마제국 황제는 로마의 교황과 늘 갈등하였다. 교황은 유럽 기독교 세계의 정신적·종교적 수장인데, 세속(世俗)권력 면에서도 힘을 쓰고 싶어했다. 반면, 신성로마제국 황제는 교황의 정신적 지도력을 인정하면서도 관할지 교회에 대한 통치권, 특히 인사권을 확보하려고 했다. 당시 교회, 수도회 등 유럽 전역(全域)에 모세혈관처럼 퍼져 있던 교황 지휘하의 가톨릭 조직은 단순한 종교집단이 아니었다. 주교(主敎)들은 영주(領主)처럼 땅을 소유하고 사법권 및 군대를 보유한 경우도 있었다. 이들은 교황에 복종할 뿐 세속권력으로부터는 독립성을 유지하려 했다.
 초기의 신성로마제국 황제는 교황과 주교들을 멋대로 교체할 힘이 있었지만 11세기에 들어서면 교회 안에서 개혁운동이 일어난다. 교황 입장에선 세속권력이 성직자들을 임명하는 한 부패를 청산할 수 없다고 믿었다. 황제가 자격 없는 자들을, 돈을 받고 주교 등 성직자로 임명하는 경우가 많았기 때문이다. 황제 입장에선 막대한 재산을 관리하는 고위 성직(聖職)에 측근들을 임명해야 할 이유가 있었다. 그래야 자기 파(派) 사람들을 교회 기관에 취직시킬 수 있었다. 중세 유럽의 가장 큰 행정조직은 가톨릭 교회였고, 일자리도 가장 많았다. 주교 임명권은 수많은 일자리를 만드는 인사권을 잡는 것을 뜻했다. 교황과 신성로마제국 황제는 이 문제에서만은 타협이 어려웠다.
 1059년 교황 측은 종교회의를 열고, 교회법에다가 추기경 회의가 교황을 선출하도록 규정하여 황제의 영향력을 차단할 수 있게 하였다. 이렇게 뽑힌 교황이라야 황제의 측근이 아니라 가톨릭 세계의 지도자가 될 수 있다고 본 것이다.
",11~12세기 독일의 황제는 기독교 세계의 정신적·종교적 수장인 로마의 교황과 늘 갈등했다.,Caricature
" 경유할 때는 상관없었지만, 우즈베키스탄에 입국할 때는 상당히 번거로웠다. 입국심사 전에 자신이 가지고 있는 돈을 모두 적어 내야 했다. 그리고 출국할 때 다시 가진 돈의 액수를 적게 했다. 외화 반출을 막으려는 정책 때문이었다. 하지만 허술한 검색대만큼이나 나라가 헐거워 보였다. 공항요원들은 다른 공항에서는 아무 문제 없던 라이터만 뺏어 수북하게 한쪽에 쌓아 놓았다. 내일이면 그것들 대부분이 지하시장에 풀려 나올지도 모르겠다는 생각을 하며 공항을 나섰다.
 강렬한 빛에 건조해 목구멍까지 타들어 간다는 것만으론 설명이 부족한 날씨였다. 찜통이라면 습기라도 있다. 후텁지근한 것이 아니라 아예 온 몸에서 그냥 쑥 에너지가 뽑혀 나가는 것 같은 더위였다.
 “지금은 그래도 괜찮은 거야. 40도까지 올라가기도 해.”
 타슈켄트에서 만난 친구는 아무 것도 아니란 듯 그렇게 말하며 우리를 반겨 주었다. 
 차는 프린스였다. 뒤쪽 창문은 올라가질 않았고 에어컨도 나오질 않았다. 미터기는 85만km에서 멈춰선 후 더 이상 움직이지 않았다. 그러고도 4년째 더 타고 있다고 했다. 한국 차가 이렇게 좋은지 처음 알았다. 
 “여긴 자동차값이 집값과 맞먹어.”
 거리를 달리는 자동차의 70%는 대우차였다. 티코 택시도 있었다. 
 “대우 현지공장이 있거든.”
 그래도 관세를 물고라도 수입하는 것이 낫다고 한다. 현지 조립차는 불량률이 높았다. 사는 순간 고쳐야 하는데, 고쳐도 제대로 작동하지 않는다고 한다.
",우즈베키스탄에 입국할 때는 입국심사 전에 자신이 갖고 있는 돈을 모두 적어 내야 해서 상당히 번거로웠다.,Caricature
